dataset,comparison,positive_label,negative_label,n_positive,n_negative,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
GSE227832,GSE227832_ETV6_RUNX1_or_like_vs_other_BALL,ETV6::RUNX1/like,other B-ALL,49,252,prerank,CHR16_DOSAGE_EXPRESSED,0.2522433816466843,1.1062032181312447,0.17215727948990436,0.346678910315274,0.779,257/657,32.68%,ENSG00000102996;ENSG00000140848;ENSG00000102935;ENSG00000157315;ENSG00000188322;ENSG00000132604;ENSG00000177508;ENSG00000166501;ENSG00000102984;ENSG00000186260;ENSG00000129993;ENSG00000176842;ENSG00000090863;ENSG00000237515;ENSG00000087253;ENSG00000155592;ENSG00000167191;ENSG00000103245;ENSG00000015413;ENSG00000103343;ENSG00000168807;ENSG00000099365;ENSG00000140948;ENSG00000140682;ENSG00000177200;ENSG00000205250;ENSG00000213853;ENSG00000102970;ENSG00000183454;ENSG00000182601;ENSG00000034713;ENSG00000103194;ENSG00000103404;ENSG00000079616;ENSG00000159753;ENSG00000169896;ENSG00000259900;ENSG00000083093;ENSG00000070761;ENSG00000063854;ENSG00000102974;ENSG00000184517;ENSG00000140943;ENSG00000040199;ENSG00000099364;ENSG00000171241;ENSG00000140932;ENSG00000167395;ENSG00000135686;ENSG00000179583;ENSG00000103160;ENSG00000125170;ENSG00000153815;ENSG00000213380;ENSG00000162086;ENSG00000129925;ENSG00000102921;ENSG00000140750;ENSG00000184939;ENSG00000205336;ENSG00000170100;ENSG00000166676;ENSG00000090447;ENSG00000103544;ENSG00000166451;ENSG00000127554;ENSG00000090238;ENSG00000167523;ENSG00000039523;ENSG00000102882;ENSG00000197302;ENSG00000102931;ENSG00000197562;ENSG00000103222;ENSG00000103066;ENSG00000007545;ENSG00000103047;ENSG00000103365;ENSG00000205456;ENSG00000103381;ENSG00000174628;ENSG00000166164;ENSG00000099377;ENSG00000237172;ENSG00000169957;ENSG00000140931;ENSG00000008517;ENSG00000166548;ENSG00000131650;ENSG00000077235;ENSG00000159461;ENSG00000182149;ENSG00000282034;ENSG00000103274;ENSG00000184860;ENSG00000196470;ENSG00000103035;ENSG00000091651;ENSG00000172828;ENSG00000154118;ENSG00000102908;ENSG00000135736;ENSG00000127585;ENSG00000189091;ENSG00000129636;ENSG00000141012;ENSG00000188536;ENSG00000125124;ENSG00000206172;ENSG00000103042;ENSG00000213918;ENSG00000059145;ENSG00000167397;ENSG00000103510;ENSG00000167513;ENSG00000065457;ENSG00000140632;ENSG00000168096;ENSG00000131634;ENSG00000089280;ENSG00000205022;ENSG00000169877;ENSG00000168411;ENSG00000153406;ENSG00000005194;ENSG00000188827;ENSG00000140945;ENSG00000103044;ENSG00000090905;ENSG00000166783;ENSG00000102981;ENSG00000103249;ENSG00000089486;ENSG00000135720;ENSG00000205629;ENSG00000166454;ENSG00000150281;ENSG00000103111;ENSG00000168488;ENSG00000149930;ENSG00000005339;ENSG00000141084;ENSG00000141076;ENSG00000103091;ENSG00000103126;ENSG00000007516;ENSG00000127586;ENSG00000103495;ENSG00000048462;ENSG00000168701;ENSG00000006194;ENSG00000038358;ENSG00000102893;ENSG00000169951;ENSG00000033011;ENSG00000099381;ENSG00000205423;ENSG00000103549;ENSG00000102900;ENSG00000206177;ENSG00000168286;ENSG00000171208;ENSG00000196123;ENSG00000102934;ENSG00000155330;ENSG00000127561;ENSG00000102870;ENSG00000090565;ENSG00000039068;ENSG00000103199;ENSG00000125107;ENSG00000168802;ENSG00000205832;ENSG00000099385;ENSG00000156873;ENSG00000180096;ENSG00000133392;ENSG00000176715;ENSG00000103197;ENSG00000213658;ENSG00000166851;ENSG00000224470;ENSG00000162063;ENSG00000197165;ENSG00000127580;ENSG00000156858;ENSG00000185947;ENSG00000067365;ENSG00000167965;ENSG00000131153;ENSG00000168872;ENSG00000182810;ENSG00000159579;ENSG00000166446;ENSG00000103150;ENSG00000122257;ENSG00000158545;ENSG00000122299;ENSG00000010539;ENSG00000174943;ENSG00000080603;ENSG00000183793;ENSG00000138834;ENSG00000166188;ENSG00000183044;ENSG00000103226;ENSG00000251692;ENSG00000140839;ENSG00000197943;ENSG00000047578;ENSG00000176476;ENSG00000157349;ENSG00000162076;ENSG00000103005;ENSG00000007520;ENSG00000162073;ENSG00000172824;ENSG00000167377;ENSG00000180185;ENSG00000141098;ENSG00000185164;ENSG00000166848;ENSG00000157106;ENSG00000090861;ENSG00000178188;ENSG00000167972;ENSG00000157045;ENSG00000168434;ENSG00000176678;ENSG00000175595;ENSG00000183889;ENSG00000140950;ENSG00000103479;ENSG00000156886;ENSG00000102978;ENSG00000196557;ENSG00000103275;ENSG00000038532;ENSG00000261732;ENSG00000127564;ENSG00000140961;ENSG00000183336;ENSG00000196155;ENSG00000224712;ENSG00000102977;ENSG00000182108;ENSG00000156860;ENSG00000260342;ENSG00000183426;ENSG00000229809;ENSG00000187741;ENSG00000070770;ENSG00000157335;ENSG00000157429;ENSG00000103512;ENSG00000174109;ENSG00000140992
GSE227832,GSE227832_ETV6_RUNX1_or_like_vs_other_BALL,ETV6::RUNX1/like,other B-ALL,49,252,prerank,RAS_MAPK_CORE,0.20802190322415787,0.6689576740150445,0.9352409638554217,0.9313131313131313,0.999,7/43,11.91%,ENSG00000134954;ENSG00000110092;ENSG00000164056;ENSG00000172575;ENSG00000102882;ENSG00000110395;ENSG00000136158
GSE228632,GSE228632_ETV6_RUNX1_or_like_vs_other_BALL,ETV6::RUNX1/like,other B-ALL,35,25,prerank,MAPK_ERK_FEEDBACK,0.523636037736321,1.7521848975995038,0.013071895424836602,0.09430255402750491,0.022,13/21,15.86%,ENSG00000164056;ENSG00000177606;ENSG00000136158;ENSG00000138166;ENSG00000120875;ENSG00000130522;ENSG00000170345;ENSG00000244405;ENSG00000110092;ENSG00000137331;ENSG00000171223;ENSG00000120738;ENSG00000125740
GSE228632,GSE228632_ETV6_RUNX1_or_like_vs_other_BALL,ETV6::RUNX1/like,other B-ALL,35,25,prerank,B_ALL_MATURE_B,0.42600231088682117,1.2697077983821654,0.16393442622950818,0.6051080550098232,0.251,6/15,15.91%,ENSG00000101017;ENSG00000163534;ENSG00000159958;ENSG00000112149;ENSG00000012124;ENSG00000019582
GSE228632,GSE228632_ETV6_RUNX1_or_like_vs_other_BALL,ETV6::RUNX1/like,other B-ALL,35,25,prerank,RAS_MAPK_CORE,0.30287501729380717,1.205060899008259,0.18110236220472442,0.5317616240995416,0.308,19/43,18.81%,ENSG00000164056;ENSG00000177606;ENSG00000134954;ENSG00000132155;ENSG00000102882;ENSG00000136158;ENSG00000138166;ENSG00000120875;ENSG00000130522;ENSG00000170345;ENSG00000244405;ENSG00000174775;ENSG00000110092;ENSG00000171223;ENSG00000120738;ENSG00000126934;ENSG00000125740;ENSG00000213281;ENSG00000160691
GSE228632,GSE228632_ETV6_RUNX1_or_like_vs_other_BALL,ETV6::RUNX1/like,other B-ALL,35,25,prerank,B_ALL_PRE_BCR_PRE_B,0.3791474825449523,1.123809415543099,0.2927536231884058,0.5510805500982319,0.399,8/15,20.45%,ENSG00000166349;ENSG00000110777;ENSG00000105369;ENSG00000196549;ENSG00000196092;ENSG00000177455;ENSG00000128218;ENSG00000071564
GSE228632,GSE228632_ETV6_RUNX1_or_like_vs_other_BALL,ETV6::RUNX1/like,other B-ALL,35,25,prerank,CHR16_DOSAGE_EXPRESSED,0.1844588992090965,1.0618227614489633,0.3076923076923077,0.5524557956777996,0.474,191/677,20.76%,ENSG00000102996;ENSG00000177508;ENSG00000167191;ENSG00000237515;ENSG00000140848;ENSG00000132604;ENSG00000166676;ENSG00000102984;ENSG00000176842;ENSG00000102935;ENSG00000157315;ENSG00000183454;ENSG00000174109;ENSG00000166501;ENSG00000159461;ENSG00000135686;ENSG00000007516;ENSG00000224470;ENSG00000196470;ENSG00000103426;ENSG00000188322;ENSG00000103365;ENSG00000103245;ENSG00000103066;ENSG00000050820;ENSG00000260272;ENSG00000099377;ENSG00000213853;ENSG00000223496;ENSG00000182601;ENSG00000122257;ENSG00000102981;ENSG00000166473;ENSG00000242612;ENSG00000048471;ENSG00000005513;ENSG00000140682;ENSG00000206177;ENSG00000140948;ENSG00000205456;ENSG00000006194;ENSG00000259900;ENSG00000129993;ENSG00000131650;ENSG00000149923;ENSG00000102970;ENSG00000140941;ENSG00000182149;ENSG00000140691;ENSG00000168140;ENSG00000155592;ENSG00000102882;ENSG00000099365;ENSG00000039523;ENSG00000182810;ENSG00000099364;ENSG00000153066;ENSG00000157045;ENSG00000102978;ENSG00000015413;ENSG00000103275;ENSG00000159753;ENSG00000182831;ENSG00000140945;ENSG00000129925;ENSG00000166592;ENSG00000007545;ENSG00000205022;ENSG00000168101;ENSG00000261130;ENSG00000197562;ENSG00000131152;ENSG00000103202;ENSG00000078328;ENSG00000156860;ENSG00000204991;ENSG00000102931;ENSG00000007541;ENSG00000156968;ENSG00000040199;ENSG00000138834;ENSG00000132613;ENSG00000168676;ENSG00000184517;ENSG00000140931;ENSG00000183426;ENSG00000127564;ENSG00000196123;ENSG00000172828;ENSG00000070761;ENSG00000251692;ENSG00000162066;ENSG00000103260;ENSG00000103249;ENSG00000103363;ENSG00000167513;ENSG00000188536;ENSG00000153786;ENSG00000206172;ENSG00000141084;ENSG00000140743;ENSG00000141086;ENSG00000131165;ENSG00000079616;ENSG00000127561;ENSG00000272617;ENSG00000183889;ENSG00000103253;ENSG00000118900;ENSG00000167972;ENSG00000167967;ENSG00000196557;ENSG00000162086;ENSG00000103264;ENSG00000039068;ENSG00000006007;ENSG00000196436;ENSG00000187555;ENSG00000075399;ENSG00000005339;ENSG00000166446;ENSG00000162032;ENSG00000262246;ENSG00000260371;ENSG00000205937;ENSG00000127554;ENSG00000169957;ENSG00000099381;ENSG00000168807;ENSG00000103404;ENSG00000102908;ENSG00000140943;ENSG00000261732;ENSG00000008710;ENSG00000140839;ENSG00000006327;ENSG00000103266;ENSG00000099385;ENSG00000185883;ENSG00000011638;ENSG00000100726;ENSG00000103197;ENSG00000205250;ENSG00000162073;ENSG00000153815;ENSG00000233024;ENSG00000158792;ENSG00000126603;ENSG00000180035;ENSG00000260342;ENSG00000086506;ENSG00000179918;ENSG00000177455;ENSG00000229809;ENSG00000103126;ENSG00000156858;ENSG00000196155;ENSG00000184602;ENSG00000282034;ENSG00000179583;ENSG00000140983;ENSG00000186260;ENSG00000149932;ENSG00000103227;ENSG00000261832;ENSG00000090863;ENSG00000255439;ENSG00000167522;ENSG00000077235;ENSG00000103091;ENSG00000141076;ENSG00000103044;ENSG00000149926;ENSG00000167394;ENSG00000007392;ENSG00000122390;ENSG00000156886;ENSG00000214940;ENSG00000237172;ENSG00000166451;ENSG00000103495;ENSG00000205832;ENSG00000103335;ENSG00000162062;ENSG00000156873;ENSG00000102858;ENSG00000127586;ENSG00000102921;ENSG00000103534;ENSG00000090565;ENSG00000127580
GSE228632,GSE228632_ETV6_RUNX1_or_like_vs_other_BALL,ETV6::RUNX1/like,other B-ALL,35,25,prerank,CHR16_16P_MAPK3_REGION,0.17908810136065906,0.8545867236797672,0.8670520231213873,0.9214145383104126,0.739,43/121,25.72%,ENSG00000188322;ENSG00000099377;ENSG00000182601;ENSG00000140682;ENSG00000205456;ENSG00000149923;ENSG00000140691;ENSG00000155592;ENSG00000102882;ENSG00000099365;ENSG00000099364;ENSG00000156860;ENSG00000079616;ENSG00000169957;ENSG00000099381;ENSG00000099385;ENSG00000180035;ENSG00000179918;ENSG00000177455;ENSG00000229809;ENSG00000156858;ENSG00000282034;ENSG00000149932;ENSG00000261832;ENSG00000255439;ENSG00000077235;ENSG00000149926;ENSG00000167394;ENSG00000156886;ENSG00000103495;ENSG00000156873;ENSG00000185905;ENSG00000168488;ENSG00000103549;ENSG00000080603;ENSG00000169221;ENSG00000176953;ENSG00000178188;ENSG00000196296;ENSG00000183336;ENSG00000150281;ENSG00000169877;ENSG00000169951
GSE228632,GSE228632_ETV6_RUNX1_or_like_vs_other_BALL,ETV6::RUNX1/like,other B-ALL,35,25,prerank,B_ALL_STEM_CELL_LIKE,0.2724708678517751,0.8284018539150195,0.7272727272727273,0.8341285433623351,0.759,4/15,9.62%,ENSG00000157404;ENSG00000179348;ENSG00000117400;ENSG00000152804
GSE228632,GSE228632_ETV6_RUNX1_or_like_vs_other_BALL,ETV6::RUNX1/like,other B-ALL,35,25,prerank,B_ALL_EARLY_PROGENITOR,0.24874072151622417,0.7505124933190923,0.8068535825545171,0.843811394891945,0.811,6/16,20.45%,ENSG00000166349;ENSG00000157404;ENSG00000196549;ENSG00000196092;ENSG00000128218;ENSG00000071564
GSE87070,GSE87070_ETV6_RUNX1_vs_other_BCP,ETV6-RUNX1,Other BCP,172,402,prerank,B_ALL_PRE_BCR_PRE_B,0.5838108638709246,1.4610171211848377,0.058823529411764705,0.220503347956592,0.166,10/15,18.47%,RAG1;POU2AF1;CD79A;PAX5;VPREB3;BCL11A;MME;TCF3;RAG2;EBF1
GSE87070,GSE87070_ETV6_RUNX1_vs_other_BCP,ETV6-RUNX1,Other BCP,172,402,prerank,B_ALL_EARLY_PROGENITOR,0.4772000022415355,1.1947024598582678,0.23135755258126195,0.4664049873008543,0.529,10/16,18.47%,RAG1;IKZF1;PAX5;KIT;VPREB3;MME;IL7R;TCF3;RAG2;EBF1
GSE87070,GSE87070_ETV6_RUNX1_vs_other_BCP,ETV6-RUNX1,Other BCP,172,402,prerank,B_ALL_MATURE_B,0.4596662946760801,1.1439985338902239,0.28460038986354774,0.391749403524975,0.626,4/15,3.85%,CD74;CD40;FCRL1;TNFRSF13C
GSE87070,GSE87070_ETV6_RUNX1_vs_other_BCP,ETV6-RUNX1,Other BCP,172,402,prerank,CHR16_DOSAGE_EXPRESSED,0.24706800943666177,1.088569124543023,0.16261398176291794,0.38328330639575153,0.733,157/700,17.44%,SBK1;TMED6;CBFA2T3;CPNE2;IRX3;KLHL36;IRX5;TERF2;ZNF423;TGFB1I1;PRKCB;MMP15;ZNF75A;HS3ST4;ZNF821;SHISA9;SYCE1L;USP31;CHD9;GLG1;CCL17;N4BP1;ZNF174;CARMIL2;UNKL;CFAP20;HSDL1;PARD6A;CMTR2;ITFG1;ARHGAP17;RAB11FIP3;MON1B;DEXI;ZNF500;RAB40C;ZKSCAN2;METTL22;METTL9;CRAMP1;EMP2;ZCCHC14;FBXL19;DPEP1;GDE1;RPS15A;PLA2G15;FUS;GPRC5B;ARL2BP;SIAH1;ATXN2L;C16orf87;E2F4;GALNS;CES3;TMEM170A;ZFP90;CMIP;CFDP1;TVP23A;WDR24;CPPED1;NUBP1;CLCN7;LPCAT2;ZNF48;PKD1L2;TAF1C;ZNF768;EIF3C;THUMPD1;SOX8;TERF2IP;ZNF629;DCTN5;ZNF764;SLC7A6OS;CEMP1;ADAT1;VAC14;CIITA;YPEL3;TP53TG3B;EXOSC6;HSD3B7;SALL1;CTCF;MBTPS1;ZNF19;PPP4C;LUC7L;HAGH;SNTB2;ORC6;KREMEN2;TANGO6;ATXN1L;GFOD2;DDX28;PSMD7;ZSCAN32;COX4I1;UBE2I;DYNC1LI2;THAP11;ABAT;CREBBP;MAPK8IP3;TK2;GGA2;CHTF18;IST1;CNEP1R1;NTAN1;SEPHS2;E4F1;TIGD7;NMRAL1;PAQR4;CCP110;HBM;KIF22;CENPN;CDYL2;DOK4;FBXL16;B3GNT9;ATF7IP2;BRD7;SPATA33;CDH13;TSC2;VASN;SLX4;KLHDC4;CDH3;MPHOSPH6;SYNGR3;UMOD;CSNK2A2;KAT8;CDIP1;BAIAP3;GLIS2;CDT1;MEIOB;SPSB3;RBFOX1;GDPD3;ZNF843;ZNF319;CES2;ZNF200;CIAPIN1;TXNL4B;ATMIN
GSE87070,GSE87070_ETV6_RUNX1_vs_other_BCP,ETV6-RUNX1,Other BCP,172,402,prerank,B_ALL_STEM_CELL_LIKE,-0.4132914392614101,-1.0147342797709489,0.42073170731707316,1.0,0.8006103763987793,4/13,4.86%,SOX4;FLT3;LMO2;CD34
GSE87070,GSE87070_ETV6_RUNX1_vs_other_BCP,ETV6-RUNX1,Other BCP,172,402,prerank,CHR16_16P_MAPK3_REGION,-0.2359651867721946,-0.8985430462743905,0.719047619047619,0.9709730171708912,0.9247202441505595,27/112,16.52%,NSMCE1;CORO1A;TRIM72;IL4R;ALDOA;APOBR;BOLA2B;SPNS1;ITGAL;DCTPP1;PYCARD;EIF3CL;QPRT;IL21R;XPO6;ITGAX;BOLA2;SULT1A2;PAGR1;SPN;TUFM;PRSS36;SULT1A1;ORAI3;ITGAD;MVP;SLX1A
GSE87070,GSE87070_ETV6_RUNX1_vs_other_BCP,ETV6-RUNX1,Other BCP,172,402,prerank,RAS_MAPK_CORE,-0.2621706534344539,-0.8409046823742032,0.7660455486542443,0.740801308258381,0.9613428280773143,13/43,19.16%,RASGRP2;GRB2;MAPK1;EGR3;ARAF;PTPN11;ETS2;SHC1;RASA2;ETV4;JUND;EGR2;JUNB
GSE87070,GSE87070_ETV6_RUNX1_vs_other_BCP,ETV6-RUNX1,Other BCP,172,402,prerank,MAPK_ERK_FEEDBACK,0.30785777380048196,0.8200188244704283,0.7413793103448276,0.7820364811821751,0.977,5/21,11.42%,SPRY2;SPRY1;CCND1;DUSP6;JUN
